UserID,1,2,3,4,5,6,7,8,9,10
97298878,Might & Magic: Heroes VI,Lords of Magic: Special Edition,Might & Magic® Heroes® VII,Heroes® of Might & Magic® III - HD Edition,Mordheim: City of the Damned,Might & Magic: Clash of Heroes,Baldur's Gate: Enhanced Edition,Age of Wonders III,King of Dragon Pass,Endless Legend™
173909336,,,,,,,,,,
198572546,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
219509107,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
202906503,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
92107940,Sid Meier's Civilization®: Beyond Earth™,Company of Heroes 2,Total War: SHOGUN 2,Total War™: ROME II - Emperor Edition,Sid Meier's Civilization® V,Sid Meier's Civilization IV: Colonization,Wargame: Red Dragon,Supreme Commander: Forged Alliance,Victoria II,Total War: ATTILA
251431515,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
233558010,,,,,,,,,,
99189757,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
30695285,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
259648553,Just Cause™ 3,METAL GEAR SOLID V: THE PHANTOM PAIN,Dishonored,Portal 2,Prey,Call of Duty®: Black Ops III,Grand Theft Auto V,Watch_Dogs™,Far Cry 3,Assassin's Creed® Syndicate
201069271,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
48845802,Sid Meier's Civilization®: Beyond Earth™,Wargame: Red Dragon,Total War: ATTILA,Company of Heroes 2,Total War: SHOGUN 2,Total War™: ROME II - Emperor Edition,Sid Meier's Civilization® V,Sid Meier's Civilization IV: Colonization,Supreme Commander: Forged Alliance,Victoria II
226212066,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,Dragon Age: Origins - Ultimate Edition,Fallout 4,The Witcher® 3: Wild Hunt,Fable Anniversary,FINAL FANTASY® XIII,The Witcher 2: Assassins of Kings Enhanced Edition,FINAL FANTASY VIII,Mass Effect 2,FINAL FANTASY VII
221430493,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
62923086,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
250006052,Nuclear Throne,Risk of Rain,E.Y.E: Divine Cybermancy,Bastion,Hand of Fate,DeathSpank,Crimsonland,Valdis Story: Abyssal City,Ziggurat,Transistor
65117175,Total War: SHOGUN 2,Sid Meier's Civilization IV: Colonization,Sid Meier's Civilization® V,Wargame: Red Dragon,Total War: ATTILA,Total War™: ROME II - Emperor Edition,Sid Meier's Civilization®: Beyond Earth™,Victoria II,Company of Heroes 2,Supreme Commander: Forged Alliance
227944885,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
144004384,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
236557903,Screencheat,Hotline Miami,Skullgirls,Duck Game,TerraTech,Geometry Dash,Overgrowth,Hotline Miami 2: Wrong Number,Depth,Chivalry: Medieval Warfare
11373749,DisplayFusion,3DMark,Bejeweled® 3,Sid Meier's Civilization®: Beyond Earth™,Wargame: Red Dragon,Victoria II,Supreme Commander: Forged Alliance,Sid Meier's Civilization® V,Total War™: ROME II - Emperor Edition,Total War: SHOGUN 2
140293612,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
187851224,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
192921532,Total War Battles: KINGDOM,Magic Duels,Toribash,SMITE®,Team Fortress 2,Gotham City Impostors Free to Play,Synergy,Counter-Strike: Global Offensive,Warframe,CroNix
54103616,Kingdoms CCG,Magic Duels,Lambda Wars Beta,Total War Battles: KINGDOM,Pox Nora,Lamia Must Die,BattleSpace,Sunrider: Mask of Arcadius,Immortal Empire,The Banner Saga: Factions
222277839,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
298547051,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
264253640,Total War Battles: KINGDOM,Magic Duels,Steel Ocean,The Lord of the Rings Online™,Star Trek Online,The Four Kings Casino and Slots,Talismania Deluxe,The Wizard's Pen™,Geometry Wars: Retro Evolved,Peggle™ Nights
125718844,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
230599183,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
280061602,,,,,,,,,,
38763767,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
164543231,Bejeweled® 3,SpaceChem,Kerbal Space Program,Poly Bridge,Hacknet,Five Nights at Freddy's,TIS-100,Viscera Cleanup Detail: Santa's Rampage,Euro Truck Simulator 2,Infinifactory
163617342,Total War Battles: KINGDOM,Magic Duels,Steel Ocean,The Lord of the Rings Online™,Star Trek Online,The Four Kings Casino and Slots,Star Conflict,War Thunder,APB Reloaded,PlanetSide 2
295931968,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
165034415,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
298389371,,,,,,,,,,
27543430,,,,,,,,,,
126640783,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
119410870,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
243440565,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
157694162,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
154868247,,,,,,,,,,
263856756,Just Cause™ 3,METAL GEAR SOLID V: THE PHANTOM PAIN,Dishonored,Portal 2,Prey,Call of Duty®: Black Ops III,Watch_Dogs™,Far Cry 3,Assassin's Creed® Syndicate,
126656629,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
197821092,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
294797577,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
228507886,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
272425320,,,,,,,,,,
49769103,Bejeweled® 3,L.A. Noire,The Witcher Adventure Game,Ballad of Solar,Big Brain Wolf,Weird Worlds: Return to Infinite Space,Putt-Putt® Saves The Zoo,Myst: Masterpiece Edition,Enigmatis: The Ghosts of Maple Creek,Castle of Illusion
202742019,Tropico 5,Dungeons 2,Patrician III,Jagged Alliance - Back in Action,Jagged Alliance: Crossfire,HuniePop,Craft The World,Long Live The Queen,Redshirt,Breach & Clear
239397807,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
300601393,Garry's Mod,Kerbal Space Program,Five Nights at Freddy's,Hacknet,Poly Bridge,Infinifactory,SpaceChem,TIS-100,Viscera Cleanup Detail: Santa's Rampage,
109278470,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
197509386,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
92842632,Star Trek Online,RIFT,EverQuest II,Champions Online,ArcheAge,Royal Quest,Red Stone Online,MapleStory,Neverwinter,Defiance
103973922,,,,,,,,,,
5270060,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
171847029,Bejeweled® 3,Heroes of Scene,Infinity Wars: Animated Trading Card Game,Cards and Castles,L.A. Noire,The Witcher Adventure Game,New kind of adventure,Antichamber,realMyst: Masterpiece Edition,The Beginner's Guide
111479516,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
64350600,Bejeweled® 3,Heroes of Scene,Infinity Wars: Animated Trading Card Game,Cards and Castles,The Witcher Adventure Game,L.A. Noire,Ballad of Solar,Big Brain Wolf,Weird Worlds: Return to Infinite Space,Castle of Illusion
117217039,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
93085014,,,,,,,,,,
180331040,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
180596443,,,,,,,,,,
303032390,,,,,,,,,,
150103338,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
92173524,EverQuest II,Champions Online,Red Stone Online,Royal Quest,Star Trek Online,RIFT,ArcheAge,MapleStory,Sigils of Elohim,Dwarfs - F2P
151229648,TrackMania² Stadium,F1 2015,GRID Autosport,TrackMania² Canyon,TrackMania² Valley,F1 2014,rFactor 2,Project CARS,rFactor,DiRT Rally
250870371,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
175143479,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
56038151,Might & Magic: Heroes VI,Mordheim: City of the Damned,Lords of Magic: Special Edition,Heroes® of Might & Magic® III - HD Edition,Might & Magic® Heroes® VII,Endless Legend™,King of Dragon Pass,Might & Magic: Clash of Heroes,Baldur's Gate: Enhanced Edition,Age of Wonders III
148928721,Magic Duels,Total War Battles: KINGDOM,Fishing Planet,Steel Ocean,The Four Kings Casino and Slots,Aura Kingdom,Star Conflict,Defiance,PlanetSide 2,Warface
150965343,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
46759859,Endless Legend™,Baldur's Gate: Enhanced Edition,Lords of Magic: Special Edition,Might & Magic: Heroes VI,Might & Magic: Clash of Heroes,Mordheim: City of the Damned,King of Dragon Pass,Heroes® of Might & Magic® III - HD Edition,Might & Magic® Heroes® VII,Age of Wonders III
268158408,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
257377008,,,,,,,,,,
133262375,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
202092286,Euro Truck Simulator 2,Kerbal Space Program,Five Nights at Freddy's,Hacknet,Poly Bridge,Infinifactory,SpaceChem,TIS-100,Viscera Cleanup Detail: Santa's Rampage,
136554467,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
185040259,,,,,,,,,,
287943546,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
136246724,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
189191657,Recettear: An Item Shop's Tale,Avadon: The Black Fortress,Breath of Death VII,Always Sometimes Monsters,Hylics,The Age of Decadence,One Way Heroics,The Yawhg,Guild of Dungeoneering,Mount & Blade
57234698,Total War Battles: KINGDOM,Magic Duels,Wizardry 8,Sherlock Holmes - Nemesis,Dreamfall: The Longest Journey,Fahrenheit: Indigo Prophecy Remastered,Wizardry 7: Crusaders of the Dark Savant,Epic Battle Fantasy 4,Sherlock Holmes versus Jack the Ripper,LISA
198201128,,,,,,,,,,
55446861,,,,,,,,,,
2428602,Total War Battles: KINGDOM,Magic Duels,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Gotham City Impostors Free to Play,Synergy,CroNix
104077418,,,,,,,,,,
252438345,,,,,,,,,,
164927653,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
272820556,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
9544834,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
287061478,,,,,,,,,,
32592631,3DMark 11,TyranoBuilder Visual Novel Studio,DisplayFusion,Nimble Writer,Action! - Gameplay Recording and Streaming,Clickteam Fusion 2.5,Fuse,Spriter Pro,Black Ink,GameGuru
57103808,Avernum: Escape From the Pit,Bejeweled® 3,Victoria II,Total War™: ROME II - Emperor Edition,Sid Meier's Civilization IV: Colonization,Total War: ATTILA,Wargame: Red Dragon,Sid Meier's Civilization®: Beyond Earth™,Sid Meier's Civilization® V,Total War: SHOGUN 2
215578265,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
197172884,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
242349023,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
99609673,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
63276972,TrackMania² Canyon,F1 2014,F1 2015,TrackMania² Stadium,TrackMania² Valley,GRID Autosport,DiRT Rally,rFactor 2,rFactor,Project CARS
183005527,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
92342574,,,,,,,,,,
255168531,,,,,,,,,,
87445402,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Call of Duty®: Modern Warfare® 2,
248613483,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
107948398,,,,,,,,,,
164591420,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
187533357,,,,,,,,,,
94088853,Total War™: ROME II - Emperor Edition,Sid Meier's Civilization IV: Colonization,Wargame: Red Dragon,Total War: ATTILA,Sid Meier's Civilization®: Beyond Earth™,Victoria II,Supreme Commander: Forged Alliance,Company of Heroes 2,Total War: SHOGUN 2,Sid Meier's Civilization® V
48058475,DisplayFusion,3DMark 11,TyranoBuilder Visual Novel Studio,BattleSpace,Heroes of Scene,Infinity Wars: Animated Trading Card Game,Cards and Castles,Nimble Writer,The Jackbox Party Pack 2,Star Crusade CCG
170095814,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,Dragon Age: Origins - Ultimate Edition,Fallout 4,FINAL FANTASY VII,Mass Effect 2,The Witcher 2: Assassins of Kings Enhanced Edition,FINAL FANTASY VIII,Fable Anniversary,The Witcher® 3: Wild Hunt,FINAL FANTASY® XIII
212751581,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
301883131,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
31887051,,,,,,,,,,
106238372,War of the Human Tanks,Tiny Bridge: Ratventure,Waveform,The Basement Collection,Parcel,The Long Dark,Armello,Divinity: Original Sin - Enhanced Edition,Shadowrun: Dragonfall - Director's Cut,Wasteland 2: Director's Cut
202395275,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
248444377,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
25941262,SOMA,RWBY: Grimm Eclipse,Amnesia: The Dark Descent,POSTAL 2,The Talos Principle,Lucius,Cave Story+,CastleMiner Z,ibb & obb,Axiom Verge
148510973,Batla,Warframe,America's Army: Proving Grounds,Soldier Front 2,NEOTOKYO,Codename CURE,Gotham City Impostors Free to Play,Synergy,Counter-Strike: Global Offensive,DayZ
64369759,Sherlock Holmes - Nemesis,Wizardry 7: Crusaders of the Dark Savant,Sherlock Holmes versus Jack the Ripper,Epic Battle Fantasy 4,Wizardry 8,Fahrenheit: Indigo Prophecy Remastered,Dreamfall: The Longest Journey,LISA,SUNLESS SEA,PAYDAY 2
289893544,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
223471406,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
210778610,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
125699277,,,,,,,,,,
173857208,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
9823354,Supreme Commander: Forged Alliance,Sid Meier's Civilization IV: Colonization,Total War™: ROME II - Emperor Edition,Total War: SHOGUN 2,Sid Meier's Civilization® V,Total War: ATTILA,Wargame: Red Dragon,Sid Meier's Civilization®: Beyond Earth™,Victoria II,"Warhammer 40,000: Dawn of War II: Retribution"
165269326,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
226033921,Magic Duels,Total War Battles: KINGDOM,Toribash,Counter-Strike: Global Offensive,Gotham City Impostors Free to Play,Synergy,SMITE®,Team Fortress 2,Warframe,CroNix
232064401,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
141593973,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
174965596,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
100519466,Bejeweled® 3,Stonehearth,TIS-100,Poly Bridge,Infinifactory,Hacknet,Five Nights at Freddy's,Kerbal Space Program,SpaceChem,Viscera Cleanup Detail: Santa's Rampage
107886872,Portal,Counter-Strike: Source,The Evil Within,BioShock Infinite,Ori and the Blind Forest,Call of Duty®: Modern Warfare® 3,Call of Duty®: Black Ops II,Call of Duty: World at War,Killing Floor 2,Call of Duty®: Modern Warfare® 2
180789959,Mount & Blade: Warband,DARK SOULS™ II,Fallout: New Vegas,PAYDAY 2,DARK SOULS™ II: Scholar of the First Sin,Dying Light,Borderlands: The Pre-Sequel,S.T.A.L.K.E.R.: Shadow of Chernobyl,Magicka,
236541446,Magic Duels,Total War Battles: KINGDOM,Toribash,SMITE®,Team Fortress 2,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,CroNix
155997063,Warframe,Counter-Strike: Global Offensive,Synergy,Gotham City Impostors Free to Play,Codename CURE,NEOTOKYO,Soldier Front 2,America's Army: Proving Grounds,Batla,
168031436,Age of Empires® III: Complete Collection,Europa Universalis IV,Cities: Skylines,Dawn of Discovery™,Homeworld Remastered Collection,RollerCoaster Tycoon® 2: Triple Thrill Pack,RollerCoaster Tycoon®: Deluxe,Stronghold Crusader HD,Rise of Nations: Extended Edition,Stronghold Crusader 2
